,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
10111,15076|Mrs.Spenser,15076,1820,f,"Mackenzie, Mary Jane.","Geraldine; or, Modes of faith and practice",f,,1820,f,0
19594,6809|Estelle,6809,1841,f,"Ingraham, J. H. (Joseph Holt),",The quadroone;,m,,1841,f,0
14670,13568|LadyMandeville,13568,1831,f,"L. E. L. (Letitia Elizabeth Landon),",Romance and reality,f,,1831,f,0
1586,6687|LadyMargaret,6687,1794,f,"Bennett,","Ellen, Countess of Castle Howel",u,,1794,f,0
15618,10170|Anastasia,10170,1837,f,"Simms, William Gilmore,","Martin Faber, the story of a criminal;",m,,1837,f,0
10146,1897|Mrs.Wilbank,1897,1829,f,"Mrs. Hughs, (Mary)",Emma Mortimer,f,,1829,f,0
19642,5394|Mary,5394,1845,f,"Cruikshank, Robert,",Cruikshank at home,m,,1845,f,0
19152,3241|Emily,3241,1840,f,"Hook, Theodore Edward,",Precepts and practice,m,,1840,f,0
18602,1984|Mrs.Frankland,1984,1845,f,"Pickering, Ellen,",The expectant,f,,1845,f,0
3690,14300|ladyClementina,14300,1801,f,"Damer, Anne Seymour Conway, Lady,",Belmour,f,,1801,f,0
15127,14684|Mrs.Trevelyan,14684,1833,f,"(Catherine Grace Frances), Gore, Mrs.",The sketch book of fashion,f,,1833,f,0
999,14482|Humberston,14482,1797,f,"Lewis, Alethea,",Disobedience,f,,1797,f,0
6253,14459|LadyWile,14459,1817,f,"Cuthbertson, Catherine.",Rosabella,f,,1817,f,0
7176,13893|Veronica,13893,1811,f,"Madame de. C.,","A winter in Paris; or, Memoirs of Madame de C****",u,,1811,f,0
15555,1064|Dora,1064,1835,f,"Williams, Robert Folkestone,",Mephistophiles [!] in England,m,,1835,f,0
19760,11871|Mrs.E.Groves,11871,1844,f,"Woodrooffe, Anne Cox,",Shades of character,f,,1844,f,0
18667,14089|Ida,14089,1841,f,,The pic-nic papers,m,,1841,f,0
10858,10045|Hannah,10045,1827,f,"Brown, Charles Brockden,",The novels of Charles Brockden Brown,m,,1827,f,0
18666,13939|Marguerite,13939,1844,f,,Constancy and contrition,u,,1844,f,0
19125,10704|Mrs.Bingley,10704,1847,f,"Prest, Thomas Peckett.",The Gipsy boy,m,,1847,f,0
11851,13743|Emily,13743,1829,f,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1829,f,0
9982,946|Chloe,946,1827,f,"Mant, Alicia Catherine.","Tales for Ellen by the author of  Ellen, The Young Godmother;   The Young Naturalist.",f,,1827,f,0
18921,10581|Helena,10581,1841,f,"Mrs. Gore, (Catherine Grace Frances),","Cecil: or, The adventures of a coxcomb;",f,,1841,f,0
11342,12083|Mary,12083,1820,f,"Scott, Walter, Sir,",The abbot,m,,1820,f,0
10612,14758|Eleanor,14758,1829,f,"Beamish, North Ludlow,",Peace campaigns of a cornet,m,,1829,f,0
1246,12758|Melita,12758,1781,f,"Genlis, Stéphanie Félicité,",Theatre of education,f,,1781,f,0
15824,3842|Mary,3842,1835,f,"Kennedy, John Pendleton,",Horse Shoe Robinson;,m,,1835,f,0
1348,13512|Bridget,13512,1798,f,"Cumberland, Richard,",Henry,m,,1798,f,0
6752,13266|Mrs.Beaumont,13266,1812,f,"Opie, Amelia Alderson,",Temper,f,,1812,f,0
19273,899|Rachel,899,1848,f,"Miss O'Keeffe, (Adelaide),","Patriarchal times; or, The land of Canaan",f,,1848,f,0
10474,13357|Mrs.Dun,13357,1825,f,"Harding, Anne Raikes,",Realities,f,,1825,f,0
15347,3275|Mrs.Howell,3275,1839,f,"Martineau, Harriet,",Deerbrook,f,,1839,f,0
11228,5399|Mary,5399,1827,f,,Jessy Allan,f,,1827,f,0
1608,3906|Risa,3906,1796,f,"Cramer, Karl Gottlieb,",Albert de Nordenshild,m,,1796,f,0
6354,13266|missHargrave,13266,1812,f,"Opie, Amelia Alderson,",Temper,f,,1812,f,0
10872,3848|MrsMayder,3848,1821,f,"Hogg, James,",Winter evening tales,m,,1821,f,0
14740,7958|Mrs.Elton,7958,1838,f,"Baron, Lytton, Edward Bulwer Lytton,",Alice,m,,1838,f,0
18397,7213|Sophia,7213,1847,f,,The little basket-maker,u,,1847,f,0
14566,13758|ladyDashfort,13758,1832,f,"Edgeworth, Maria,",Tales and novels,f,,1832,f,0
18952,14060|LadySkinnykin,14060,1841,f,"Hewlett, J. (Joseph),","Peter Priggins, the college scout",m,,1841,f,0
19667,1431|Eugenia,1431,1841,f,"MacCarthy, Daniel,","The secretary of Macchiavelli; or, The siege of Florence",m,,1841,f,0
19038,3171|Leonore,3171,1845,f,"Zschokke, Heinrich,",Tales from the German of Heinrich Zschokke,m,,1845,f,0
2862,14531|LadyMontrevor*,14531,1808,f,"Maturin, Charles Robert,",The wild Irish boy,m,,1808,f,0
1436,15021|LadyBell,15021,1793,f,"Pilkington,",Rosina,f,,1793,f,0
7604,14032|Mary,14032,1818,f,"Austen, Jane,",Northanger Abbey,f,,1818,f,0
18349,1507|Mrs.O'Rourke,1507,1840,f,"Marryat, Frederick,",The complete works of Captain F. Marryatt,m,,1840,f,0
1194,10813|LadyBeverly,10813,1781,f,"Espenscheid, Gertrude E.",The masqued weddings;,f,,1781,f,0
1298,4290|LadyElizabeth*,4290,1789,f,"Moore, John,",Zeluco,m,,1789,f,0
3756,505|Sophia,505,1803,f,"Reeve, Clara,",The two mentors,f,,1803,f,0
3339,14458|Julia,14458,1803,f,"Cuthbertson, Catherine.",Romance of the Pyrenees,f,,1803,f,0
19227,11647|Adele,11647,1849,f,"Marryat, Frederick,",Valerie,m,,1849,f,0
18091,2733|Jeannie,2733,1842,f,"Egan, Pierce,",Paul Jones,m,,1842,f,0
18713,3121|Mrs.Lyons,3121,1847,f,"(Timothy Shay), Arthur, T. S.",The lady at home: or leaves from the every-day book of an American woman,m,,1847,f,0
14565,13726|Jacinta,13726,1839,f,"Johns, Richard.","Legend and romance, African and European",m,,1839,f,0
14967,10248|LadyCatherine,10248,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
14136,10262|Mrs.Bettesworth,10262,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
19084,8454|Esther,8454,1848,f,"Charlotte Elizabeth,",The works of Charlotte Elizabeth [pseud.],f,,1848,f,0
11123,14103|Claudia,14103,1828,f,"Mrs. Loudon, (Jane),",The mummy!,f,,1828,f,0
7506,8467|LadyHarriet,8467,1816,f,"Thomas, Elizabeth.",Monte Video ;,f,,1816,f,0
14435,14804|MissJudd,14804,1836,f,"Marryat, Frederick,","Japhet, in search of a father",m,,1836,f,0
19094,13380|Miriam,13380,1842,f,"(Anna Eliza), Bray, Mrs.","Henry de Pomefrey, or, The eve of St. John",f,,1842,f,0
15030,10171|Marion,10171,1835,f,"Simms, William Gilmore,",The partisan,m,,1835,f,0
6761,14385|Peggy,14385,1816,f,,St. Clyde,u,,1816,f,0
11841,6125|Caroline,6125,1826,f,"Eaton, Charlotte Anne Waldie,",Continental adventures,f,,1826,f,0
3088,14237|LadyMaryMalcolm,14237,1803,f,,Letters of Miss Riversdale,u,,1803,f,0
3046,14324|Gabrielle,14324,1806,f,"Lady Morgan, (Sydney),",The novice of Saint Dominick,f,,1806,f,0
11459,2897|Mrs.Fleming,2897,1828,f,"Beazley, Samuel,",The roué,m,,1828,f,0
6132,8396|Mrs.Caudle,8396,1810,f,"(Jane), West, Mrs.",The refusal,f,,1810,f,0
6434,2406|Jenny,2406,1814,f,,Things by their right names;,u,,1814,f,0
1292,14499|MissCecil,14499,1787,f,"Lee, Sophia,","The recess, or, A tale of other times",f,,1787,f,0
3540,14003|Mrs.Blarney,14003,1801,f,"Acton, Eugenia de,",The microcosm,f,,1801,f,0
14541,10922|Aurelia,10922,1835,f,"Dunning, William M.",Domestic happiness portrayed;,u,,1835,f,0
14505,5867|Henrietta,5867,1830,f,"Lady, Bury, Charlotte Campbell,",The separation,f,,1830,f,0
15218,10264|Manon,10264,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
10031,4848|EdithPlantagenet,4848,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
3237,3288|MissStanley,3288,1809,f,"More, Hannah,",Cœlebs in search of a wife,f,,1809,f,0
18486,3544|Chloe,3544,1843,f,"Cooper, James Fenimore,",The two admirals,m,,1843,f,0
7323,9312|Rebecca,9312,1818,f,"More, Hannah,",Stories for the middle ranks of society and tales for the common people,f,,1818,f,0
6131,7046|MissNelthorpe,7046,1818,f,"Hatton, Ann Julia (Kemble)","Secrets in every mansion, or, The surgeon's memorandum-book",f,,1818,f,0
18567,925|ZenasJoy,925,1845,f,"Judd, Sylvester,",Margaret,m,,1845,f,0
14400,13383|LadyGrandborough,13383,1837,f,"Ward, R. Plumer (Robert Plumer),",Illustrations of human life,m,,1837,f,0
15668,8724|Florinda,8724,1831,f,"Ferrier, Susan,","Destiny; or, The chief's daughter",f,,1831,f,0
14581,10255|Gabrielle,10255,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
11438,14209|MissMalcolm,14209,1825,f,"Lauder, Thomas Dick, Sir,",Lochandhu,m,,1825,f,0
6158,13972|Mrs.Warren,13972,1811,f,"Lawrence, James Henry,",The empire of the Nairs;,m,,1811,f,0
7558,13776|Mrs.Mackenzie,13776,1818,f,"Davenport, Selina.",An angel's form and a devil's heart,f,,1818,f,0
19455,10235|Dawn,10235,1844,f,"Cooper, James Fenimore,","Afloat and ashore; or, The adventures of Miles Wallingford",m,,1844,f,0
3564,13170|Mrs.Hanbury,13170,1806,f,"Opie, Amelia Alderson,",Simple tales,f,,1806,f,0
14320,11709|Mrs.Humble,11709,1835,f,"Frost, John,",A portfolio for youth,m,,1835,f,0
19167,12241|Laura,12241,1845,f,"Arthur, T. S. (Timothy Shay),",The heiress,m,,1845,f,0
11515,13948|Elizabeth,13948,1827,f,"Kennedy, Grace,",The works of Grace Kennedy,f,,1827,f,0
15625,13938|Mrs.Cattell,13938,1833,f,"Thomson, A. T., Mrs.,",Constance,f,,1833,f,0
18134,6499|Julia,6499,1849,f,"Hall, Thomas,","The lord of the manor, or, Lights and shades of country life",m,,1849,f,0
10059,14146|LadyArabella,14146,1827,f,"Lady, Bury, Charlotte Campbell,",Flirtation,f,,1827,f,0
3730,14|Mrs.Munro,14,1807,f,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",f,,1807,f,0
10490,11623|Margaret,11623,1827,f,"of the India house, Horne,",The adventures of Naufragus [pseud.],u,,1827,f,0
11661,2423|Amelia,2423,1824,f,"Cushing, E. L. (Eliza Lanesford),",Saratoga;,f,,1824,f,0
6233,9148|Judy,9148,1817,f,"Mrs. Edgworth,","Tales of real life; or, Scenes in Ireland;",f,,1817,f,0
7670,13739|Walcot,13739,1814,f,"Hervey, Elizabeth",Amabel;,f,,1814,f,0
6029,4432|Kate,4432,1818,f,"Hogg, James,",The brownie of Bodsbeck;,m,,1818,f,0
19436,15037|Kate,15037,1845,f,"(George Payne Rainsford), James, G. P. R.",The smuggler,m,,1845,f,0
19241,12544|Margaret,12544,1848,f,"Lee, Eliza Buckminster,",Naomi;,f,,1848,f,0
1300,13455|Marian,13455,1788,f,"Berquin,",The children's friend,u,,1788,f,0
11354,11598|Mrs.Merton,11598,1827,f,"Rede, William Leman,","The wedded wanderer; or, The soldier's fate",m,,1827,f,0
5931,13521|MissEmcotts,13521,1815,f,,"Zeluca; or, Educated and uneducated women;",u,,1815,f,0
15819,2467|Lucy,2467,1831,f,"Bacon, Delia Salter,",Tales of the Puritans,f,,1831,f,0
1254,14933|Mrs.Johnson,14933,1784,f,"Swift, Jonathan,",The works of the Rev. Dr. Jonathan Swift,m,,1784,f,0
3235,15010|Beatrice,15010,1807,f,"Stanhope, Louisa Sidney.",The bandit's bride;,f,,1807,f,0
19145,285|LittleMarie,285,1847,f,"Bryant, John Delavan,",Pauline Seward,m,,1847,f,0
7438,13265|Patty,13265,1813,f,"Kelly, Isabella,","Jane de Dunstanville, or, Characters as they are",f,,1813,f,0
19685,13406|Margaret,13406,1840,f,"Lane, Amelia.",The fortress,f,,1840,f,0
1462,6764|Slipflop,6764,1788,f,"Fielding, Henry,",The history of the adventures of Joseph Andrews and his friend Mr. Abraham Adams,m,,1788,f,0
1631,155|Mary,155,1798,f,"Wollstonecraft, Mary,",Memoirs and posthumous works of Mary Wollstonecraft Godwin,f,,1798,f,0
17947,15035|Mrs.Montagu,15035,1842,f,,"De Montfort, or, The old English nobleman",u,,1842,f,0
14697,13879|AlinedeMireville,13879,1832,f,,Chantilly,f,,1832,f,0
1076,113|MissColerain,113,1792,f,"Bage, Robert,",Man as he is,m,,1792,f,0
15857,14599|JeannetteIsabelle,14599,1837,f,"Cox, G. V. (George Valentine),",Jeannette Isabelle,m,,1837,f,0
18391,6745|Mrs.Varden,6745,1846,f,"Dickens, Charles,",Master Humphrey's clock,m,,1846,f,0
11227,1578|Gabrielle,1578,1825,f,"Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,",The magic ring,m,,1825,f,0
14276,8394|Seraphina,8394,1839,f,"Lytton, Rosina Bulwer Lytton, Baroness,","Cheveley, or, The man of honour",f,,1839,f,0
3669,7591|Edith,7591,1806,f,"Lewis, M. G. (Matthew Gregory),",Feudal tyrants;,m,,1806,f,0
11024,135|Lisette,135,1825,f,"novelist. Wilson, Alexander,","Alice Allan ; The country town, et cet",m,,1825,f,0
6401,7646|Trecothick,7646,1816,f,"Roche, Regina Maria,","Trecothick bower, or, The lady of the west country",f,,1816,f,0
14148,13901|Richardson,13901,1832,f,"Moore, Charlotte Trimmer.",Country houses,f,,1832,f,0
1192,4609|MissBaden,4609,1787,f,"Fielding, Sarah,",The history of Ophelia,f,,1787,f,0
3082,13191|Mrs.Semers,13191,1809,f,"Edgeworth, Maria,",Tales of fashionable life,f,,1809,f,0
11603,4825|LadyAshton,4825,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
10956,13315|Elizabeth,13315,1828,f,"Thomson, Richard,",Tales of an antiquary,m,,1828,f,0
18807,13402|QueenofNavarre,13402,1841,f,"Costello, Louisa Stuart,","The queen's poisoner, or, France in the sixteenth century",f,,1841,f,0
14237,7009|MissMelton,7009,1838,f,"Glascock, W. N. (William Nugent),",Land sharks and sea gulls,m,,1838,f,0
10247,8475|Mrs.Elliott,8475,1828,f,"Mrs. Blackford, (Martha),",The Eskdale herd-boy,f,,1828,f,0
10401,7956|Martha,7956,1829,f,"Jones, Hannah Maria,",Emily Moreland,f,,1829,f,0
18770,5178|Mrs.Trueman,5178,1845,f,"Arthur, T. S. (Timothy Shay),","Married and single; or, Marriage and celibacy contrasted",m,,1845,f,0
1149,13512|Cecilia,13512,1798,f,"Cumberland, Richard,",Henry,m,,1798,f,0
11410,15006|Mrs.Bridgemore,15006,1822,f,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands",f,,1822,f,0
5983,10173|Mrs.Bannister,10173,1812,f,,"Substance and shadow; or, The fisherman's daughters of brighten",u,,1812,f,0
18883,14326|Milly,14326,1842,f,"Marryat, Frederick,",Percival Keene,m,,1842,f,0
9935,13743|Clara,13743,1829,f,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1829,f,0
14758,10264|James,10264,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
1376,13673|MissGreyburne,13673,1785,f,"Mathews, Charles,",Constance,u,,1785,f,0
19344,13477|LucillaUndermine,13477,1845,f,"Smythies, Gordon, Mrs.,",The breach of promise;,f,,1845,f,0
14315,10264|LadyIsabel,10264,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
18607,6158|Matilda,6158,1840,f,"Goodrich, Samuel G. (Samuel Griswold),","Moral tales: or, A selection of interesting stories",m,,1840,f,0
3048,14587|MissSendon,14587,1806,f,"Siddons, Henry,","The maid, wife, and widow",m,,1806,f,0
18194,13933|MissPhillips,13933,1841,f,"Marryat, Frederick,",Joseph Rushbrook,m,,1841,f,0
19684,14441|MaryBellenden,14441,1845,f,"Williams, Robert Folkestone,",Maids of honour,m,,1845,f,0
14723,1769|Mrs.King,1769,1834,f,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,f,0
11732,13363|Mrs.Radcliffe,13363,1826,f,"Radcliffe, Ann Ward,",Gaston de Blondeville,f,,1826,f,0
18296,13552|Martha,13552,1846,f,"Cobbold, Richard,",Mary Anne Wellington,m,,1846,f,0
10379,14513|Betty,14513,1827,f,"Edgeworth, Maria,","The parent's assistant, or, Stories for children",f,,1827,f,0
11573,14717|Madeline,14717,1825,f,"Coxe, Frances Clare Adeline.","The Camisard, or, The Protestants of Languedoc",f,,1825,f,0
18215,702|Travers,702,1846,f,,The life and adventures of Miss Robinson Crusoe,m,,1846,f,0
6628,8602|Sophia,8602,1810,f,,The British novelists,m,,1810,f,0
10525,13405|Mrs.Penelope,13405,1827,f,,Almack's;,u,,1827,f,0
19728,7072|KateGreenly,7072,1844,f,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,f,0
10923,13743|Rachel,13743,1829,f,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1829,f,0
3896,13664|Julia,13664,1800,f,"Hamilton, Elizabeth,",Memoirs of modern philosophers,f,,1800,f,0
11416,6009|Debby,6009,1824,f,"Sedgwick, Catharine Maria,",Redwood,f,,1824,f,0
6398,6820|Dorothea,6820,1812,f,"Weber, Henry William,",Popular romances,m,,1812,f,0
18906,10090|Blanche,10090,1847,f,"Arthur, T. S. (Timothy Shay),","Making haste to be rich; or, The temptation and fall",m,,1847,f,0
15642,5661|Celine,5661,1832,f,,"The ladies cabinet of fashion, music and romance",u,,1832,f,0
14885,4860|Jemima,4860,1831,f,"Hale, Sarah Josepha Buell,",Sketches of American character,f,,1831,f,0
3637,14587|Cuthbert,14587,1806,f,"Siddons, Henry,","The maid, wife, and widow",m,,1806,f,0
14532,1773|Mrs.Hay,1773,1834,f,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,f,0
10138,13936|MissOstin,13936,1829,f,"Maginn, William,",Tales of military life,m,,1829,f,0
6990,10200|Emma,10200,1816,f,,Select novels,f,,1816,f,0
14625,11646|Clara,11646,1836,f,"Marryat, Frederick,",Stories of the sea,m,,1836,f,0
14576,7597|Mary,7597,1839,f,"Ingraham, J. H. (Joseph Holt),",The American lounger;,m,,1839,f,0
10712,4816|Edie,4816,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
15302,5290|Susannah,5290,1832,f,"Sterne, Laurence,","The life and opinions of Tristram Shandy, gentleman",m,,1832,f,0
10300,5403|Mrs.Lumley,5403,1821,f,,"Gretna Green; or, The elopement of Miss D--- with a gallant son of Mars",u,,1821,f,0
11800,13853|Elizabeth,13853,1821,f,,Maurice Powell: an historical Welsh tale of England's troubles,u,,1821,f,0
7896,15046|Mary,15046,1818,f,"Ferrier, Susan,",Marriage,f,,1818,f,0
18703,6158|LadyLeslie,6158,1840,f,"Goodrich, Samuel G. (Samuel Griswold),","Moral tales: or, A selection of interesting stories",m,,1840,f,0
19283,1366|Norah,1366,1848,f,"Mrs. Grey, (Elizabeth Caroline),",Sybil Lennard,f,,1848,f,0
2856,14003|Mrs.Lumley,14003,1801,f,"Acton, Eugenia de,",The microcosm,f,,1801,f,0
10913,13753|LadyElse,13753,1821,f,"Smith, Charlotte.",The republican's mistress;,f,,1821,f,0
11560,2460|Margaret,2460,1829,f,"Scott, Walter, Sir,","Anne of Geierstein, or, The maiden of the mist",m,,1829,f,0
9936,13853|MissOwen,13853,1821,f,,Maurice Powell: an historical Welsh tale of England's troubles,u,,1821,f,0
10225,14353|Mrs.Norman,14353,1820,f,"Opie, Amelia Alderson,",Tales of the heart,f,,1820,f,0
19355,3768|Phoebe,3768,1841,f,"Mitford, Mary Russell,",The works of Mary Russell Mitford,f,,1841,f,0
19025,321|Mrs.Fanshaw,321,1848,f,"Tuthill, Louisa C. (Louisa Caroline),",I will be a lady: a book for girls,f,,1848,f,0
15246,9137|MissEvelyn,9137,1830,f,,The New British novelist;,u,,1830,f,0
11011,8373|Mrs.Brown,8373,1824,f,"M'Henry, James,","O'Halloran, or The insurgent chief",m,,1824,f,0
15202,14564|GraceCarroll,14564,1835,f,"Banim, Michael,",The mayor of Wind-Gap ; and Canvassing,m,,1835,f,0
10351,14824|LadyGeraldine,14824,1820,f,"Galt, John,",The earthquake;,m,,1820,f,0
3407,14|MissRae,14,1807,f,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",f,,1807,f,0
11543,14353|Maria,14353,1820,f,"Opie, Amelia Alderson,",Tales of the heart,f,,1820,f,0
1271,13761|Mrs.Burton,13761,1791,f,"Reeve, Clara,",The school for widows,f,,1791,f,0
14901,10382|HelenWalker,10382,1831,f,"Sir, Scott, Walter,",[Scott's novels],m,,1831,f,0
19548,13924|MarieCadel,13924,1849,f,"Lytton, Rosina Bulwer Lytton, Baroness,",The peer's daughters,f,,1849,f,0
1265,1038|Venus,1038,1781,f,"Lucian,",The works of Lucian,m,,1781,f,0
1530,9453|Sophia,9453,1794,f,"Naubert, Benedikte,",Herman of Unna,u,,1794,f,0
1005,6687|LadyDaub,6687,1794,f,"Bennett,","Ellen, Countess of Castle Howel",u,,1794,f,0
3526,10428|MaryAnn,10428,1809,f,"Hill, Thomas,",Marmion travestied,m,,1809,f,0
14836,11740|Paula,11740,1835,f,"Wightman, Henry.","The juvenile polyanthos, or Fireside companion",m,,1835,f,0
19338,13791|Anna,13791,1840,f,"(Catherine Grace Frances), Gore, Mrs.",Preferment;,f,,1840,f,0
18833,612|LadyFirebrace,612,1845,f,"Earl of Beaconsfield, Disraeli, Benjamin,",Sybil;,m,,1845,f,0
10799,13743|Eleanor,13743,1829,f,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1829,f,0
10819,14542|Isabella,14542,1827,f,"Marquess of, Normanby, Constantine Henry Phipps,","Historiettes; or, Tales of continental life",m,,1827,f,0
3849,14831|Julia,14831,1801,f,"Dallas, Robert Charles,",Percival,m,,1801,f,0
3755,724|Paulina,724,1807,f,"Dacre, Charlotte,",The libertine;,f,,1807,f,0
7304,14211|Clara,14211,1819,f,"Harding, Anne Raikes,",Decision,f,,1819,f,0
1294,5034|VenusUrania,5034,1796,f,"Wieland, Christoph Martin,","Private history of Peregrinus Proteus, the philosopher",m,,1796,f,0
10916,273|LadyHanwell,273,1828,f,"Mrs. Hofland, (Barbara),",Self-denial;,f,,1828,f,0
10280,10856|Mrs.Stewart,10856,1828,f,,A visit to the sea-side,u,,1828,f,0
7234,15046|LadyMaclaughlan,15046,1818,f,"Ferrier, Susan,",Marriage,f,,1818,f,0
10766,14958|Mahon,14958,1825,f,,The adventurers,u,,1825,f,0
10873,4532|Mrs.Bryne,4532,1822,f,"Roche, Regina Maria,",Children of the abbey,f,,1822,f,0
6935,14868|Louisa,14868,1810,f,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,f,0
2802,14715|Clara,14715,1804,f,"Edgeworth, Maria,",Popular tales,f,,1804,f,0
11714,14256|Lillias,14256,1823,f,"Sutherland, Alexander, Lieutenant.",Macrimmon,m,,1823,f,0
14067,1768|Lucy,1768,1834,f,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,f,0
6883,13739|Mrs.Cresset,13739,1814,f,"Hervey, Elizabeth",Amabel;,f,,1814,f,0
15305,13830|MarieAntoinette,13830,1831,f,"Mrs. Gore, (Catherine Grace Frances),",The Tuileries,f,,1831,f,0
19881,13477|Felix,13477,1845,f,"Smythies, Gordon, Mrs.,",The breach of promise;,f,,1845,f,0
10389,4725|MrsEdwards,4725,1824,f,"Swift, Jonathan,","The novels of Swift, Bage, and Cumberland",m,,1824,f,0
10150,3727|Annette,3727,1820,f,"Radcliffe, Ann Ward,",The romance of the forest,f,,1820,f,0
3447,11106|Mrs.Lorimer,11106,1808,f,"Moore, George,",Tales of the passions;,m,,1808,f,0
18925,4334|Mrs.Sliderskew,4334,1846,f,"Dickens, Charles,","The novels and tales of Charles Dickens, (Boz.)",m,,1846,f,0
3127,14496|Mrs.Whiteway,14496,1803,f,"Swift, Jonathan,",The works of the Rev. Jonathan Swift,m,,1803,f,0
18639,12009|Dinah,12009,1845,f,"(Catherine Grace Frances), Gore, Mrs.",The snow storm,f,,1845,f,0
17999,1984|MissMason,1984,1845,f,"Pickering, Ellen,",The expectant,f,,1845,f,0
7818,14807|Eleanor,14807,1818,f,"Opie, Amelia Alderson,",New tales,f,,1818,f,0
1546,3026|Isabella,3026,1794,f,"Smith, Charlotte,",The wanderings of Warwick,f,,1794,f,0
1255,15050|Mrs.Booth,15050,1793,f,"Fielding, Henry,",Amelia,m,,1793,f,0
15390,1770|Lucy,1770,1834,f,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,f,0
6722,3628|Alice,3628,1816,f,"Stowe, Harriet Beecher,",The Mayflower,f,,1816,f,0
11614,3334|Mrs.St.Aubyn,3334,1824,f,"Kelty, Mary Ann,",Trials;,f,,1824,f,0
15150,10308|Mrs.Hanson,10308,1838,f,"Bayly, Thomas Haynes,",Kate Leslie,m,,1838,f,0
7494,434|Elford,434,1815,f,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,f,0
18834,7058|DeVesci,7058,1845,f,"Mrs. Gore, (Catherine Grace Frances),",[Selected works],f,,1845,f,0
11312,14268|MissBurton,14268,1829,f,"Shee, Martin Archer,",Oldcourt,m,,1829,f,0
10423,2238|Corrie,2238,1822,f,"Cunningham, Allan,",Traditional tales of the English and Scottish peasantry,m,,1822,f,0
1386,6687|Mrs.Holt,6687,1794,f,"Bennett,","Ellen, Countess of Castle Howel",u,,1794,f,0
7136,14747|Clara,14747,1812,f,"Burney, Sarah Harriet,",Geraldine Fauconberg,f,,1812,f,0
3799,14458|ladyVictoria,14458,1803,f,"Cuthbertson, Catherine.",Romance of the Pyrenees,f,,1803,f,0
14346,10264|Mrs.Raffarty,10264,1835,f,"Edgeworth, Maria,",Tales and novels,f,,1835,f,0
6571,1814|Mariam,1814,1814,f,"Miss O'Keeffe, (Adelaide),","Zenobia, queen of Palmyra;",f,,1814,f,0
18356,6158|Anna,6158,1840,f,"Goodrich, Samuel G. (Samuel Griswold),","Moral tales: or, A selection of interesting stories",m,,1840,f,0
7643,3547|MissWilson,3547,1813,f,"Corp, Harriet.","Cottage sketches; or, Active retirement",f,,1813,f,0
13977,9320|PenTamar,9320,1830,f,"Bowdler, H. M. (Henrietta Maria),","Pen Tamar, or, The history of an old maid",u,,1830,f,0
14034,9117|Mrs.Mortimer,9117,1830,f,,The New British novelist;,u,,1830,f,0
7416,14666|Mrs.DeClairville,14666,1819,f,,"Melcombe Lodge; or, traits of family pride!",u,,1819,f,0
18946,7389|Mrs.Gardener,7389,1843,f,"Hood, Thomas,",The prose works of Thomas Hood,m,,1843,f,0
6368,3432|Mrs.Scribble,3432,1812,f,"(Henrietta Maria) Moriarty, H. M.",Crim. con,u,,1812,f,0
7741,14491|Mrs.Seymour,14491,1816,f,"Lamb, Caroline, Lady,",Glenarvon,f,,1816,f,0
928,14609|LadyManfel,14609,1799,f,"Meeke, Mary,",Ellesmere,u,,1799,f,0
15651,3153|Mrs.Radcliffe,3153,1836,f,"Knapp, Samuel L. (Samuel Lorenzo),",Female biography,m,,1836,f,0
11242,13835|Mrs.Clavering,13835,1826,f,"Porter, Anna Maria,",Honor O'Hara,f,,1826,f,0
3656,1851|Mary,1851,1800,f,"Helme, Elizabeth,",Instructive rambles in London and the adjacent villages,f,,1800,f,0
